"죄종별","직업별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"교통범죄","공익요원","범죄자[명]","명","437","412","371","300","342","386","319","297","234","143",
"교통범죄","기타","범죄자[명]","명","","15987","54087","53818","15110","26393","17925","6280","20402","36274",
"교통범죄","무직자","범죄자[명]","명","55774","50477","52100","52592","59546","57990","50633","43693","41238","41830",
"교통범죄","미상","범죄자[명]","명","15870","3962","7101","9876","4548","9383","6963","13546","15582","17800",
"노동범죄","계","범죄자[명]","명","2641","2378","2309","2131","2395","5860","4964","2073","865","613",
"노동범죄","자영자","범죄자[명]","명","1075","792","391","327","821","1084","1025","653","260","130",
"노동범죄","농.임.수산업","범죄자[명]","명","70","70","57","20","37","51","75","88","27","17",
"노동범죄","광업","범죄자[명]","명","1","","","","","","-","-","-","-",
"노동범죄","제조업","범죄자[명]","명","37","28","8","22","36","52","44","34","5","1",
"노동범죄","건설업","범죄자[명]","명","22","23","19","23","43","136","154","60","13","5",
"노동범죄","도.소매업","범죄자[명]","명","12","8","1","2","3","12","11","5","1","-",
"노동범죄","무역업","범죄자[명]","명","1","","1","","1","1","2","-","2","-",
"노동범죄","요식업","범죄자[명]","명","16","13","9","7","22","27","18","32","5","5",
"노동범죄","숙박업","범죄자[명]","명","3","","","4","","2","3","4","-","-",
"노동범죄","유흥업","범죄자[명]","명","170","62","41","17","97","79","67","43","24","5",
"노동범죄","금융업","범죄자[명]","명","","1","1","","","","2","-","-","1",
"노동범죄","부동산업","범죄자[명]","명","5","4","2","2","","6","6","1","1","-",
"노동범죄","의료보건업","범죄자[명]","명","","","1","","7","8","3","3","3","-",
"노동범죄","차량정비업","범죄자[명]","명","1","1","","2","1","8","-","-","2","-",
"노동범죄","노점","범죄자[명]","명","2","7","3","5","","3","-","1","-","-",
"노동범죄","행상","범죄자[명]","명","1","","","","","","-","-","-","-",
"노동범죄","기타사업","범죄자[명]","명","734","575","248","223","574","699","640","382","177","96",
"노동범죄","피고용자","범죄자[명]","명","713","753","588","544","881","2382","2111","699","185","120",
"노동범죄","교원(사립)","범죄자[명]","명","1","1","2","","1","1","1","3","-","-",
"노동범죄","사무원","범죄자[명]","명","5","5","6","7","6","20","16","7","5","-",
"노동범죄","기술자","범죄자[명]","명","1","11","13","9","22","38","30","20","1","4",
"노동범죄","점원","범죄자[명]","명","5","1","","","3","10","21","3","-","-",
"노동범죄","공원","범죄자[명]","명","8","4","8","25","13","14","18","23","-","-",
"노동범죄","운전사","범죄자[명]","명","42","18","21","15","23","100","78","17","17","5",
"노동범죄","경비원","범죄자[명]","명","","3","3","1","13","24","15","7","-","2",
"노동범죄","외판원","범죄자[명]","명","1","2","","2","2","32","10","2","2","-",
"노동범죄","국공영기업체직원","범죄자[명]","명","","","","","","","-","1","-","-",
"노동범죄","일반회사원","범죄자[명]","명","179","159","262","314","386","1161","981","289","74","53",
"노동범죄","금융기관직원","범죄자[명]","명","","","","","","1","1","-","-","-",
"노동범죄","유흥업종사자","범죄자[명]","명","139","71","33","27","27","79","25","24","13","4",
"노동범죄","요식업종사자","범죄자[명]","명","13","3","12","6","16","67","58","20","2","4",
"노동범죄","일용노동자","범죄자[명]","명","114","181","124","61","143","291","316","123","20","7",
"노동범죄","기타피고용자","범죄자[명]","명","205","294","104","77","226","544","541","160","51","41",
"노동범죄","전문직","범죄자[명]","명","17","27","41","27","37","211","121","34","17","11",
"노동범죄","의사","범죄자[명]","명","","2","3","10","4","7","8","-","1","1",
"노동범죄","변호사","범죄자[명]","명","","","","","","","-","-","3","1",
"노동범죄","교수","범죄자[명]","명","","1","","1","2","1","-","-","1","2",
"노동범죄","종교가","범죄자[명]","명","","","3","1","2","7","2","1","1","3",
"노동범죄","언론인","범죄자[명]","명","","1","","","","4","-","-","-","-",
"노동범죄","예술인","범죄자[명]","명","1","1","1","1","1","3","6","1","-","1",
"노동범죄","기타전문직","범죄자[명]","명","16","22","34","14","28","189","105","32","11","3",
"노동범죄","공무원","범죄자[명]","명","11","","5","","","3","2","3","9","2",
"노동범죄","기타","범죄자[명]","명","825","381","898","902","216","902","520","169","213","229",
"노동범죄","학생","범죄자[명]","명","12","4","3","3","7","14","7","9","1","-",
"노동범죄","주부","범죄자[명]","명","42","59","81","27","53","255","241","80","5","3",
"노동범죄","전경.의경","범죄자[명]","명","","","1","","","","-","-","-","-",
"노동범죄","공익요원","범죄자[명]","명","","1","","","","1","1","-","-","2",
"노동범죄","기타","범죄자[명]","명","","317","813","872","156","632","271","80","207","224",
"노동범죄","무직자","범죄자[명]","명","332","383","321","274","423","1155","923","394","125","86",
"노동범죄","미상","범죄자[명]","명","439","42","65","57","17","123","262","121","56","35",
"안보범죄","계","범죄자[명]","명","160","126","152","90","174","151","251","187","545","678",
"안보범죄","자영자","범죄자[명]","명","10","18","11","9","16","17","29","13","33","34",
"안보범죄","농.임.수산업","범죄자[명]","명","","1","","2","","","2","-","4","1",
"안보범죄","광업","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","제조업","범죄자[명]","명","","","","","","2","-","-","-","-",
"안보범죄","건설업","범죄자[명]","명","","2","","2","1","7","-","1","1","1",
"안보범죄","도.소매업","범죄자[명]","명","","","","","","","-","-","-","1",
"안보범죄","무역업","범죄자[명]","명","","2","","","4","","2","-","1","-",
"안보범죄","요식업","범죄자[명]","명","","1","","","1","","1","-","3","1",
"안보범죄","숙박업","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","유흥업","범죄자[명]","명","","","","","1","","-","-","1","6",
"안보범죄","금융업","범죄자[명]","명","","","1","","","","1","-","-","3",
"안보범죄","부동산업","범죄자[명]","명","3","1","2","","","","1","1","-","-",
"안보범죄","의료보건업","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","차량정비업","범죄자[명]","명","","1","","","","","-","-","-","1",
"안보범죄","노점","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","행상","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","기타사업","범죄자[명]","명","7","10","8","5","9","8","22","11","23","20",
"안보범죄","피고용자","범죄자[명]","명","31","33","29","18","35","47","47","31","121","110",
"안보범죄","교원(사립)","범죄자[명]","명","1","","","","","","-","-","-","-",
"안보범죄","사무원","범죄자[명]","명","","","3","","","","-","-","1","4",
"안보범죄","기술자","범죄자[명]","명","1","","","","","","-","2","1","1",
"안보범죄","점원","범죄자[명]","명","","1","","","","","-","-","-","-",
"안보범죄","공원","범죄자[명]","명","","","","","","","-","1","-","2",
"안보범죄","운전사","범죄자[명]","명","","2","1","","1","3","2","1","3","2",
"안보범죄","경비원","범죄자[명]","명","","","","","1","","-","-","-","-",
"안보범죄","외판원","범죄자[명]","명","","1","","","","2","-","-","1","1",
"안보범죄","국공영기업체직원","범죄자[명]","명","","","2","1","","","1","-","-","-",
"안보범죄","일반회사원","범죄자[명]","명","9","15","13","14","17","14","23","13","48","37",
"안보범죄","금융기관직원","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","유흥업종사자","범죄자[명]","명","","2","","","","1","-","-","4","4",
"안보범죄","요식업종사자","범죄자[명]","명","1","","1","","","","2","-","7","3",
"안보범죄","일용노동자","범죄자[명]","명","7","9","5","1","4","7","10","6","22","10",
"안보범죄","기타피고용자","범죄자[명]","명","12","3","4","2","12","20","9","8","34","46",
"안보범죄","전문직","범죄자[명]","명","8","7","9","7","2","2","9","10","9","18",
"안보범죄","의사","범죄자[명]","명","","1","","2","1","","-","-","-","-",
"안보범죄","변호사","범죄자[명]","명","","1","","","","","1","1","-","-",
"안보범죄","교수","범죄자[명]","명","2","","6","","","","-","-","-","-",
"안보범죄","종교가","범죄자[명]","명","","2","1","","","","5","3","3","6",
"안보범죄","언론인","범죄자[명]","명","","2","1","1","","1","2","4","-","2",
"안보범죄","예술인","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","기타전문직","범죄자[명]","명","6","1","1","4","1","1","1","2","6","10",
"안보범죄","공무원","범죄자[명]","명","24","7","4","4","4","2","2","-","2","5",
"안보범죄","기타","범죄자[명]","명","87","12","47","16","38","24","39","25","59","107",
"안보범죄","학생","범죄자[명]","명","5","4","4","2","6","4","7","3","5","6",
"안보범죄","주부","범죄자[명]","명","","","1","1","2","1","1","2","1","-",
"안보범죄","전경.의경","범죄자[명]","명","","","","","","","-","-","-","-",
"안보범죄","공익요원","범죄자[명]","명","2","1","","","","","-","-","-","-",
"안보범죄","기타","범죄자[명]","명","","7","42","13","30","19","31","20","53","101",
"안보범죄","무직자","범죄자[명]","명","58","49","48","29","76","35","108","80","250","287",
"안보범죄","미상","범죄자[명]","명","22","","4","7","3","24","17","28","71","117",
"선거범죄","계","범죄자[명]","명","400","1855","409","2800","1121","1525","787","3280","1180","1545",
"선거범죄","자영자","범죄자[명]","명","103","397","68","585","668","370","127","938","626","368",
"선거범죄","농.임.수산업","범죄자[명]","명","39","79","23","203","496","96","36","238","483","51",
"선거범죄","광업","범죄자[명]","명","","","","","","","-","-","-","-",
"선거범죄","제조업","범죄자[명]","명","1","6","","5","2","10","3","14","1","2",
"선거범죄","건설업","범죄자[명]","명","5","32","4","46","11","25","9","59","13","16",
"선거범죄","도.소매업","범죄자[명]","명","4","25","1","10","3","4","3","8","1","2",
"선거범죄","무역업","범죄자[명]","명","1","4","","5","","","-","2","-","3",
"선거범죄","요식업","범죄자[명]","명","4","20","5","23","8","10","1","40","6","6",
"선거범죄","숙박업","범죄자[명]","명","","2","","4","1","","1","6","-","3",
"선거범죄","유흥업","범죄자[명]","명","","","2","4","","1","3","1","-","2",
"선거범죄","금융업","범죄자[명]","명","1","1","1","","41","2","1","3","34","-",
